x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7),mean_iota,aspect,growth_rate,quasisymmetry_total,mirror_ratio
0.1113377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.9326970476376414,8.009606554131546,0.13407301218467738,0.1412624370076885,0.0
0.1113377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.9326970476376414,8.009606554131546,0.13407301218467738,0.1412624370076885,0.0
0.1113377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.9326970476376414,8.009606554131546,0.13407301218467738,0.1412624370076885,0.0
0.1113377943687741,-0.05723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.8697422826779094,7.861484700603812,0.13445334137799086,0.9076883773334203,0.0
0.1113377943687741,-0.06723461162346533,0.137499028962222,0.007694326457824261,0.1082988187028168,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.9387001201414404,8.060006443673862,0.14442812625086252,1.7547412731538743,0.0
0.1113377943687741,-0.06723461162346533,0.147499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.9058688521785203,7.667955501136922,0.12534833195273457,0.34764761316264897,0.0
0.1213377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.9454539341689497,8.008623170479927,0.1363796499766668,0.17636078996562246,0.0
0.1113377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1601451012436404,-0.002782350597483152,-0.8815429559251927,7.660528111800655,0.12679123781508347,0.302990288269488,0.0
0.1113377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.07594610197024793,0.1501451012436404,0.007217649402516848,-0.939540838763214,8.055118438616875,0.1521253576034905,1.3916055831073604,0.0
0.1113377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.1082988187028168,0.08594610197024792,0.1501451012436404,-0.002782350597483152,-1.0133245887835232,8.230345447354686,0.15835143738855476,0.8796049011808602,0.0
0.1113377943687741,-0.06723461162346533,0.137499028962222,-0.002305673542175739,0.11829881870281679,0.07594610197024793,0.1501451012436404,-0.002782350597483152,-0.9483039605816991,8.009606554131546,0.1338838556647444,0.1768600263689317,0.0
0.12804965604459395,-0.04553993703449356,0.12988866291713938,-0.004676652950715237,0.1284769806801468,0.056836292551698794,0.13542169113507438,-0.006525312513772207,-0.7994963926396539,8.147060787972448,0.11722295669556045,0.16500302301336583,0.0
0.11397700873890222,-0.06131130702991715,0.13629151314041069,-0.00332805713339197,0.11240318450651848,0.07086507986974215,0.1452523900654079,-0.004326022696444398,-0.8906965607696786,8.031465903291132,0.1269776802303599,0.1432284512287906,0.0
0.11135457070065717,-0.06580842702908542,0.137511564649343,-0.002612233378346065,0.10892839894857569,0.07457793313532934,0.14857442469860227,-0.003264485804549505,-0.9210501433632229,8.013746301401566,0.13004440720547789,0.14135171349893605,0.0
0.11135457070065717,-0.06580842702908542,0.137511564649343,-0.002612233378346065,0.10892839894857569,0.07457793313532934,0.14857442469860227,-0.003264485804549505,-0.9210501433632229,8.013746301401566,0.13004440720547789,0.14135171349893605,0.0
0.11135457070065717,-0.055808427029085415,0.137511564649343,-0.002612233378346065,0.10892839894857569,0.07457793313532934,0.14857442469860227,-0.003264485804549505,-0.8582416366244152,7.868305111365304,0.13158151150707684,0.9162356294473857,0.0
0.11135457070065717,-0.06580842702908542,0.137511564649343,0.007387766621653935,0.10892839894857569,0.07457793313532934,0.14857442469860227,-0.003264485804549505,-0.9265796122036385,8.065032150872149,0.14055211570491663,1.7410371448765818,0.0
0.11135457070065717,-0.06580842702908542,0.147511564649343,-0.002612233378346065,0.10892839894857569,0.07457793313532934,0.14857442469860227,-0.003264485804549505,-0.8944129503756493,7.674670297041693,0.12228579707248773,0.35048628134373866,0.0
0.12135457070065717,-0.06580842702908542,0.137511564649343,-0.002612233378346065,0.10892839894857569,0.07457793313532934,0.14857442469860227,-0.003264485804549505,-0.9341888771829636,8.012818585868176,0.132903139428554,0.17657460320812077,0.0
0.11135457070065717,-0.06580842702908542,0.137511564649343,-0.002612233378346065,0.10892839894857569,0.07457793313532934,0.14857442469860227,0.006735514195450496,-0.9277557528128065,8.060131690389058,0.14808757479759918,1.3890214129446044,0.0
0.11135457070065717,-0.06580842702908542,0.137511564649343,-0.002612233378346065,0.10892839894857569,0.07457793313532934,0.15857442469860228,-0.003264485804549505,-0.8705968692620633,7.664405856687763,0.12309391749097637,0.2901405748011522,0.0
0.11135457070065717,-0.06580842702908542,0.137511564649343,-0.002612233378346065,0.11892839894857568,0.07457793313532934,0.14857442469860227,-0.003264485804549505,-0.936930950815168,8.013746301401566,0.13541835798562346,0.17682174613050577,0.0
0.11135457070065717,-0.06580842702908542,0.137511564649343,-0.002612233378346065,0.10892839894857569,0.08457793313532934,0.14857442469860227,-0.003264485804549505,-1.0017612776400184,8.230857835054161,0.15712947161325527,0.9023752765333408,0.0
0.11144301794374654,-0.06411238100391617,0.1372040351021673,-0.0029912470581208725,0.10914335534697203,0.07315034216877155,0.14728340623568925,-0.0037362746494200632,-0.9059033932115416,8.014287916017604,0.12875608890080711,0.1417441355096376,0.0
0.11131049342663553,-0.06545428123435627,0.13751277847270407,-0.0027292906028011346,0.10886555277776652,0.07415033717374699,0.14825499195983918,-0.003381184723741784,-0.9166450616151665,8.010320299482103,0.13004111647504088,0.141487240486739,0.0
0.11131049342663553,-0.06545428123435627,0.13751277847270407,-0.0027292906028011346,0.10886555277776652,0.07415033717374699,0.14825499195983918,-0.003381184723741784,-0.9166450616151665,8.010320299482103,0.13004111647504088,0.141487240486739,0.0
0.11131049342663553,-0.06545428123435627,0.14751277847270408,-0.0027292906028011346,0.10886555277776652,0.07415033717374699,0.14825499195983918,-0.003381184723741784,-0.8901058347163715,7.672241920755893,0.12051237655941473,0.34022986156613155,0.0
0.11131049342663553,-0.05545428123435627,0.13751277847270407,-0.0027292906028011346,0.10886555277776652,0.07415033717374699,0.14825499195983918,-0.003381184723741784,-0.8538409510780044,7.866008667673411,0.13150097016093348,0.8946752021860455,0.0
0.11131049342663553,-0.06545428123435627,0.13751277847270407,0.007270709397198866,0.10886555277776652,0.07415033717374699,0.14825499195983918,-0.003381184723741784,-0.9220780468752767,8.061744977711545,0.1387159496813219,1.7051289293262892,0.0
0.12131049342663552,-0.06545428123435627,0.13751277847270407,-0.0027292906028011346,0.10886555277776652,0.07415033717374699,0.14825499195983918,-0.003381184723741784,-0.9298531135918028,8.009347784681465,0.13416059298192348,0.17634628470590913,0.0
0.11131049342663553,-0.06545428123435627,0.13751277847270407,-0.0027292906028011346,0.10886555277776652,0.07415033717374699,0.1582549919598392,-0.003381184723741784,-0.8664231148081236,7.661469792130672,0.12284484714520344,0.29646131725800107,0.0
0.11131049342663553,-0.06545428123435627,0.13751277847270407,-0.0027292906028011346,0.10886555277776652,0.07415033717374699,0.14825499195983918,0.006618815276258216,-0.9232540287788886,8.056944283239524,0.14617537399112498,1.3658725033183106,0.0
0.11131049342663553,-0.06545428123435627,0.13751277847270407,-0.0027292906028011346,0.10886555277776652,0.08415033717374698,0.14825499195983918,-0.003381184723741784,-0.9973083716173495,8.226152156243902,0.15638960994820664,0.8809875089838357,0.0
0.11131049342663553,-0.06545428123435627,0.13751277847270407,-0.0027292906028011346,0.11886555277776652,0.07415033717374699,0.14825499195983918,-0.003381184723741784,-0.9326015124225185,8.010320299482103,0.12909581924750213,0.17631293997656505,0.0
