ln,lt,growth_rate,omega,ky,weighted_growth_rate
3.0,3.5,0.054378110388865836,0.0600454715126462,2.0049751858748066,0.0013023498453175535
4.0,3.5,0.025133821297034047,0.0042071121131543425,2.0049751858748066,-0.006346894075723794
2.5,3.5,0.060598939627737845,0.09637593249503298,2.0049751858748066,0.008388579750547185
4.5,3.5,-0.008602131452957046,0.01476282597168185,2.9999999999999996,-0.00836343925651478
5.0,3.5,-0.014912019032779947,0.03215552271786294,2.0049751858748066,-0.00845777006345899
5.5,3.5,-0.015052127078730613,-0.06028884442807186,2.0049751858748066,-0.00921100400552735
0.5,4.0,0.07855863816163873,0.18957569755554504,0.5985111478955379,0.04932149058756685
6.0,3.5,-0.013410449399621022,-0.11602228389488224,2.9999999999999996,-0.008846888270980341
1.0,4.0,0.0804709752916063,0.12243389996751539,0.5985111478955379,0.049417369413125384
1.5,4.0,0.08069301017194988,0.057393355986580304,0.5985111478955379,0.042436111561054986
2.0,4.0,0.08199619805084182,0.10842057361588231,0.8955389853880861,0.03468583702984429
2.5,4.0,0.07517655690968125,0.09427014762482545,1.339975165324572,0.016484579589818398
3.0,4.0,0.0687108837471862,0.0887870862322458,2.0049751858748066,0.003732450794950262
3.5,4.0,0.06328542012395184,0.0534815828269822,2.0049751858748066,-0.0012985368664614936
4.5,4.0,0.030347749258884872,0.0007870709136181308,2.0049751858748066,-0.0058155718131872635
4.0,4.0,0.052283641542327744,0.02286321820190432,2.0049751858748066,-0.004236891049315861
6.0,4.0,-0.01384173354292413,-0.265797566197024,1.339975165324572,-0.008981146982827877
5.5,4.0,-0.01557084565969099,0.018107624970988483,2.0049751858748066,-0.009714451118254605
5.0,4.0,-0.004010552690531319,0.013462242432990212,2.9999999999999996,-0.007715576790653448
1.5,4.5,0.09168118168142698,0.09405876987507243,0.5985111478955379,0.05165563271109946
1.0,4.5,0.0901121614370908,0.15554563910494346,0.5985111478955379,0.05674366390108616
0.5,4.5,0.091365075564039,0.21607899634997416,0.5985111478955379,0.057976797071458225
2.0,4.5,0.09068032190585472,0.1457751819226026,0.8955389853880861,0.03993546531765099
2.5,4.5,0.0893037902012091,0.10964813465311804,0.8955389853880861,0.015916067545670206
3.0,4.5,0.08079833033958032,0.11892761844863774,2.0049751858748066,0.01053518624532198
4.0,4.5,0.07137971027329094,0.046560832428539305,2.0049751858748066,-0.00022943552583672868
3.5,4.5,0.07789321426257145,0.08093082943069879,2.0049751858748066,0.004821995357303931
4.5,4.5,0.05774591797220132,0.017231416718577953,2.0049751858748066,-0.0023215865337322893
5.5,4.5,0.003253292071788592,0.012524663109173818,2.9999999999999996,-0.00857907061866775
5.0,4.5,0.03418311698307708,0.025899406161605975,2.9999999999999996,-0.0067905163618516
6.0,4.5,-0.013084577980568795,0.010655009371287626,2.0049751858748066,-0.007919175331494497
0.5,5.0,0.10244209503231665,0.23665810489760972,0.5985111478955379,0.06686911212131767
1.0,5.0,0.10051528398803215,0.1810253307004449,0.5985111478955379,0.06466229280559026
1.5,5.0,0.10100148632964798,0.21160754158884565,1.339975165324572,0.059831719227566756
2.0,5.0,0.09961955928037651,0.06390897420802628,0.5985111478955379,0.04968954748153879
2.5,5.0,0.0994328933895377,0.15326680452756059,1.339975165324572,0.031197391556198672
3.0,5.0,0.093689794228662,0.10657127232986302,1.339975165324572,0.015726013430674105
4.5,5.0,0.0783469967858443,0.03935945379186714,2.0049751858748066,-0.0005103188070417967
3.5,5.0,0.08979510583892222,0.11010647037935772,2.0049751858748066,0.009255193563185046
4.0,5.0,0.0869840715838246,0.07279742684135031,2.0049751858748066,0.004953721486431775
5.0,5.0,0.062014632426029594,0.01139384622094619,2.0049751858748066,-0.00368187109497649
5.5,5.0,0.037497381645150964,0.023826260829564724,2.9999999999999996,-0.00635751749561795
6.0,5.0,0.010618366966028676,0.011511232169227628,2.9999999999999996,-0.007319997540047338
0.5,5.5,0.11223416031847787,0.4261356362281779,0.8955389853880861,0.07497601772569878
1.0,5.5,0.11138170602716493,0.429756906865035,1.339975165324572,0.07321332453794373
2.0,5.5,0.1103271142553021,0.20926593840770844,0.8955389853880861,0.05856390660074943
1.5,5.5,0.10944647954102141,0.14915132144609378,0.5985111478955379,0.06736662086580672
2.5,5.5,0.10662353065851671,0.24772013441400245,2.9999999999999996,0.048532388684947796
3.0,5.5,0.1061931215388715,0.2074689380919867,2.9999999999999996,0.02802685343013943
3.5,5.5,0.10073553050444138,0.16969371977360964,2.9999999999999996,0.01352850979434646
4.0,5.5,0.10038091437355189,0.13352219354511352,2.9999999999999996,0.00809192861910967
4.5,5.5,0.09529452839604807,0.06441196364543839,2.0049751858748066,0.00373102063822967
5.5,5.5,0.06540485579690378,0.005488724891306083,2.0049751858748066,-0.0029095163476592603
5.0,5.5,0.08417291758019575,0.03196285794089829,2.0049751858748066,0.001257720598266963
6.0,5.5,0.04062920553274216,0.020943590480206192,2.9999999999999996,-0.005869129810202119
0.5,6.0,0.12094518598496898,0.4694712764056174,0.8955389853880861,0.08166378858541931
1.0,6.0,0.12170573110553572,0.21899305977086594,0.5985111478955379,0.08117984066432525
1.5,6.0,0.11804128681028152,0.261223198975155,1.339975165324572,0.07611020032490927
2.0,6.0,0.12002437398841655,0.3685516004243681,1.339975165324572,0.06667646386915332
2.5,6.0,0.11787595683401783,0.27769173480342635,2.9999999999999996,0.057357260786700726
3.0,6.0,0.11406928054797309,0.2355396451629419,2.9999999999999996,0.038467884520556654
3.5,6.0,0.1136479721713705,0.19645016576247723,2.9999999999999996,0.02398995354966807
4.0,6.0,0.11292520304093413,0.1593079055212437,2.9999999999999996,0.009382551791283594
4.5,6.0,0.11026607976299763,0.12385638873131599,2.9999999999999996,0.007325025556063133
5.0,6.0,0.1026524578440032,0.09050954607767915,2.9999999999999996,0.0052634730078381
5.5,6.0,0.08899362411043026,0.0601615059138122,2.9999999999999996,0.0004660812516740786
6.0,6.0,0.06820451907172821,0.03482356899005409,2.9999999999999996,-0.0024553034433408205
2.0,0.5,-0.00601414553252924,-0.23052190337466913,0.4,-0.006087840961503014
3.5,0.5,-0.009053918558770798,-0.4219031213854217,0.4,-0.0073794661194743864
1.0,0.5,-0.006225910949936026,-0.017693587653316863,2.0049751858748066,-0.004301780343800955
1.5,0.5,-0.004662933983103041,-0.1672128971128404,0.4,-0.004599042901020544
4.0,0.5,-0.008979596291422632,-0.23693811799752793,2.9999999999999996,-0.0062236965683390355
0.5,0.5,-0.005475902534121221,-0.08721641312884561,0.4,0.0010162952662737463
3.0,0.5,-0.007693675955365528,-0.07126789906819594,2.0049751858748066,-0.007187075991997767
2.5,0.5,-0.007434099570215521,-0.29488176869977306,0.4,-0.006259422023947709
4.5,0.5,-0.00933055277205215,-0.3926917418394142,1.339975165324572,-0.006138464500155093
5.0,0.5,-0.009236034129600374,-0.16743874122945554,2.9999999999999996,-0.005990151434087828
5.5,0.5,-0.008756315776378625,-0.6843109880851388,0.4,-0.0052719023967331205
6.0,0.5,-0.009073225782304933,-0.7100977576530305,2.0049751858748066,-0.0053990117307202426
1.5,1.0,-0.00622837913637938,-0.1522215249001822,0.4,-0.005272010005466563
0.5,1.0,0.012155426758213421,0.02200283492639587,0.5985111478955379,0.006936357265666952
1.0,1.0,-0.005364124568981632,-0.06192195553177335,0.5985111478955379,-0.0039731946656014604
2.0,1.0,-0.006763732816649046,-0.21683800113023255,0.4,-0.006493603331265124
4.0,1.0,-0.009201355225946844,-0.4679896131802571,0.4,-0.007359612489295917
3.0,1.0,-0.008462959916504103,-0.34404478252665144,0.4,-0.007667546978726872
2.5,1.0,-0.008198594582984713,-0.07704565332110748,2.9999999999999996,-0.007854359236981462
4.5,1.0,-0.010026942505069018,-0.249960173552725,2.9999999999999996,-0.0066437767786940325
5.5,1.0,-0.00948910642653374,-0.24068143935990516,2.9999999999999996,-0.005301339057485979
5.0,1.0,-0.009982659672184015,-0.406182367700353,1.339975165324572,-0.006548085021838135
3.5,1.0,-0.010286052716872447,-0.40639237159316344,0.4,-0.009202295935636547
6.0,1.0,-0.009699244446570873,-0.8108987598209468,1.339975165324572,-0.005998295679328445
0.5,1.5,0.024779837984409532,0.04322334900622153,0.5985111478955379,0.014563640213146538
1.5,1.5,0.0033125513193945316,0.01980376192886465,1.339975165324572,-0.004036229494775409
1.0,1.5,0.018944515236249886,0.029888337575997365,0.8955389853880861,0.005143407701967779
2.0,1.5,-0.007226776645543687,0.021568926595432414,2.9999999999999996,-0.007798140034648532
3.5,1.5,-0.010914429592993772,-0.0926143300961755,2.9999999999999996,-0.009520247403711744
2.5,1.5,-0.008919629456929156,-0.2653741700136537,0.4,-0.008405933603593376
3.0,1.5,-0.009240280609924666,-0.10107314592050982,2.9999999999999996,-0.008135219407279412
4.0,1.5,-0.009498383278771824,-0.4539265738688411,0.4,-0.0077056651046859504
5.5,1.5,-0.010610406827745989,-0.4604891659064791,0.8955389853880861,-0.006377822114809219
5.0,1.5,-0.010843090483689323,-0.38827250237348454,1.339975165324572,-0.006897484555296047
4.5,1.5,-0.010841464044176408,-0.04572813582939142,2.9999999999999996,-0.0076216770328566994
0.5,2.0,0.03620915245310415,0.1146502233276579,0.8955389853880861,0.021708619101608862
1.0,2.0,0.03416700512434542,0.1002618354937689,1.339975165324572,0.016599355999691093
6.0,1.5,-0.010246093576454798,-0.08298082401496151,2.9999999999999996,-0.005627343548068021
1.5,2.0,0.026809194127725037,0.05566705105375269,1.339975165324572,0.00899943292553893
2.0,2.0,0.014926733144736075,0.00046614241732514667,0.8955389853880861,-1.2509157177214832e-05
3.0,2.0,-0.010012747597803948,0.018953216607293783,2.9999999999999996,-0.008309480847293837
2.5,2.0,-0.005241049892755591,0.026526276229374833,2.9999999999999996,-0.005854559139672365
4.0,2.0,-0.010326245088086855,-0.0984849088627224,2.9999999999999996,-0.008901321263397606
4.5,2.0,-0.011577194366455474,-0.06802908121862196,2.0049751858748066,-0.008910991609643823
3.5,2.0,-0.01100676130534272,0.04838234843223222,2.9999999999999996,-0.008186353004151178
5.0,2.0,-0.011934784203258513,-0.056777135948280454,2.9999999999999996,-0.007438073138534614
5.5,2.0,-0.011745108672733038,-0.39382406783783164,1.339975165324572,-0.007634324401549063
6.0,2.0,-0.010851655959526536,-0.006388860289623797,2.9999999999999996,-0.005679107898089102
0.5,2.5,0.04650351142732788,0.1464234280831132,0.8955389853880861,0.027997823122670892
1.5,2.5,0.04431916940104471,0.08840074029848817,1.339975165324572,0.00508227565858504
1.0,2.5,0.04702586876965571,0.09076097420691946,0.8955389853880861,0.025209495339535915
2.5,2.5,0.02628021016311558,0.03654126279406135,2.0049751858748066,-0.0034919387372975095
2.0,2.5,0.03591507417739234,0.07194173456191287,2.0049751858748066,-0.002888715298650986
3.0,2.5,0.005866309408994215,-0.01898361289349954,0.8955389853880861,-0.00754592729203028
3.5,2.5,-0.010438590859206547,0.01794660870647906,2.9999999999999996,-0.007436489540932217
4.0,2.5,-0.011538708804748457,0.03334509014352184,2.9999999999999996,-0.009634394715289589
4.5,2.5,-0.012324873622606253,-0.10589949392807882,2.9999999999999996,-0.007924844702074088
5.0,2.5,-0.01333581351873136,-0.04078598492090819,2.0049751858748066,-0.008791783671915665
0.5,3.0,0.056009320512368,0.1154314273654384,0.5985111478955379,0.034714441705908074
6.0,2.5,-0.011761549150017455,-0.3934034947087273,1.339975165324572,-0.0068674900543533104
5.5,2.5,-0.012801894177590752,-0.0675394845014538,2.9999999999999996,-0.008128757208675754
1.5,3.0,0.05899004049083237,0.12005026006470186,1.339975165324572,0.020347022811705764
1.0,3.0,0.05843514586075911,0.12605999879639934,0.8955389853880861,0.033250331253687516
2.0,3.0,0.05319604430118202,0.07798543208411851,1.339975165324572,0.0028410445087594612
2.5,3.0,0.04524210213357831,0.06619861554078914,2.0049751858748066,-0.000174252188962258
4.0,3.0,-0.011654122014044954,0.0164991836948188,2.9999999999999996,-0.007623472380274922
3.0,3.0,0.03671749690954292,0.032795550954612104,2.0049751858748066,-0.0039787877170145034
3.5,3.0,0.01751816656548767,0.007001077889662386,2.0049751858748066,-0.005929417979097893
4.5,3.0,-0.012787883545593548,0.05226648741198122,2.0049751858748066,-0.008032797099761999
5.0,3.0,-0.014442924941904156,0.05358877905304274,2.9999999999999996,-0.009681542107580104
5.5,3.0,-0.013894205020528424,-0.06041424120926464,2.9999999999999996,-0.008361439989758086
6.0,3.0,-0.012727256170067201,-0.06989373926831291,2.9999999999999996,-0.008372151569796206
0.5,3.5,0.0660161619203296,0.15384113585890935,0.5985111478955379,0.042165211562171484
1.5,3.5,0.07022803228662751,0.11413496658539529,0.8955389853880861,0.03285958666322821
1.0,3.5,0.0699054136499319,0.08549463901069237,0.5985111478955379,0.04101241587795
2.5,3.5,0.060598939627737845,0.09637593249503298,2.0049751858748066,0.008388579750547185
2.0,3.5,0.0691156477787833,0.1066587838985628,1.339975165324572,0.028968826436880615
3.0,3.5,0.054378110388865836,0.0600454715126462,2.0049751858748066,0.0013023498453175535
3.5,3.5,0.04533192123111606,0.028123830880347995,2.0049751858748066,-0.004087713469788197
4.0,3.5,0.025133821297034047,0.0042071121131543425,2.0049751858748066,-0.006346894075723794
4.5,3.5,-0.008602131452957046,0.01476282597168185,2.9999999999999996,-0.00836343925651478
5.0,3.5,-0.014912019032779947,0.03215552271786294,2.0049751858748066,-0.00845777006345899
5.5,3.5,-0.015052127078730613,-0.06028884442807186,2.0049751858748066,-0.00921100400552735
6.0,3.5,-0.013410449399621022,-0.11602228389488224,2.9999999999999996,-0.008846888270980341
0.5,4.0,0.07855863816163873,0.18957569755554504,0.5985111478955379,0.04932149058756685
1.0,4.0,0.0804709752916063,0.12243389996751539,0.5985111478955379,0.049417369413125384
1.5,4.0,0.08069301017194988,0.057393355986580304,0.5985111478955379,0.042436111561054986
2.0,4.0,0.08199619805084182,0.10842057361588231,0.8955389853880861,0.03468583702984429
2.5,4.0,0.07517655690968125,0.09427014762482545,1.339975165324572,0.016484579589818398
3.5,4.0,0.06328542012395184,0.0534815828269822,2.0049751858748066,-0.0012985368664614936
4.0,4.0,0.052283641542327744,0.02286321820190432,2.0049751858748066,-0.004236891049315861
3.0,4.0,0.0687108837471862,0.0887870862322458,2.0049751858748066,0.003732450794950262
4.5,4.0,0.030347749258884872,0.0007870709136181308,2.0049751858748066,-0.0058155718131872635
5.0,4.0,-0.004010552690531319,0.013462242432990212,2.9999999999999996,-0.007715576790653448
5.5,4.0,-0.01557084565969099,0.018107624970988483,2.0049751858748066,-0.009714451118254605
6.0,4.0,-0.01384173354292413,-0.265797566197024,1.339975165324572,-0.008981146982827877
0.5,4.5,0.091365075564039,0.21607899634997416,0.5985111478955379,0.057976797071458225
1.0,4.5,0.0901121614370908,0.15554563910494346,0.5985111478955379,0.05674366390108616
1.5,4.5,0.09168118168142698,0.09405876987507243,0.5985111478955379,0.05165563271109946
3.0,4.5,0.08079833033958032,0.11892761844863774,2.0049751858748066,0.01053518624532198
2.0,4.5,0.09068032190585472,0.1457751819226026,0.8955389853880861,0.03993546531765099
3.5,4.5,0.07789321426257145,0.08093082943069879,2.0049751858748066,0.004821995357303931
2.5,4.5,0.0893037902012091,0.10964813465311804,0.8955389853880861,0.015916067545670206
4.0,4.5,0.07137971027329094,0.046560832428539305,2.0049751858748066,-0.00022943552583672868
4.5,4.5,0.05774591797220132,0.017231416718577953,2.0049751858748066,-0.0023215865337322893
5.0,4.5,0.03418311698307708,0.025899406161605975,2.9999999999999996,-0.0067905163618516
5.5,4.5,0.003253292071788592,0.012524663109173818,2.9999999999999996,-0.00857907061866775
0.5,5.0,0.10244209503231665,0.23665810489760972,0.5985111478955379,0.06686911212131767
1.0,5.0,0.10051528398803215,0.1810253307004449,0.5985111478955379,0.06466229280559026
6.0,4.5,-0.013084577980568795,0.010655009371287626,2.0049751858748066,-0.007919175331494497
1.5,5.0,0.10100148632964798,0.21160754158884565,1.339975165324572,0.059831719227566756
2.0,5.0,0.09961955928037651,0.06390897420802628,0.5985111478955379,0.04968954748153879
2.5,5.0,0.0994328933895377,0.15326680452756059,1.339975165324572,0.031197391556198672
3.0,5.0,0.093689794228662,0.10657127232986302,1.339975165324572,0.015726013430674105
3.5,5.0,0.08979510583892222,0.11010647037935772,2.0049751858748066,0.009255193563185046
4.5,5.0,0.0783469967858443,0.03935945379186714,2.0049751858748066,-0.0005103188070417967
4.0,5.0,0.0869840715838246,0.07279742684135031,2.0049751858748066,0.004953721486431775
5.0,5.0,0.062014632426029594,0.01139384622094619,2.0049751858748066,-0.00368187109497649
5.5,5.0,0.037497381645150964,0.023826260829564724,2.9999999999999996,-0.00635751749561795
6.0,5.0,0.010618366966028676,0.011511232169227628,2.9999999999999996,-0.007319997540047338
0.5,5.5,0.11223416031847787,0.4261356362281779,0.8955389853880861,0.07497601772569878
1.0,5.5,0.11138170602716493,0.429756906865035,1.339975165324572,0.07321332453794373
1.5,5.5,0.10944647954102141,0.14915132144609378,0.5985111478955379,0.06736662086580672
3.0,5.5,0.1061931215388715,0.2074689380919867,2.9999999999999996,0.02802685343013943
2.0,5.5,0.1103271142553021,0.20926593840770844,0.8955389853880861,0.05856390660074943
2.5,5.5,0.10662353065851671,0.24772013441400245,2.9999999999999996,0.048532388684947796
3.5,5.5,0.10073553050444138,0.16969371977360964,2.9999999999999996,0.01352850979434646
4.0,5.5,0.10038091437355189,0.13352219354511352,2.9999999999999996,0.00809192861910967
4.5,5.5,0.09529452839604807,0.06441196364543839,2.0049751858748066,0.00373102063822967
5.5,5.5,0.06540485579690378,0.005488724891306083,2.0049751858748066,-0.0029095163476592603
5.0,5.5,0.08417291758019575,0.03196285794089829,2.0049751858748066,0.001257720598266963
1.0,6.0,0.12170573110553572,0.21899305977086594,0.5985111478955379,0.08117984066432525
1.5,6.0,0.11804128681028152,0.261223198975155,1.339975165324572,0.07611020032490927
0.5,6.0,0.12094518598496898,0.4694712764056174,0.8955389853880861,0.08166378858541931
6.0,5.5,0.04062920553274216,0.020943590480206192,2.9999999999999996,-0.005869129810202119
2.0,6.0,0.12002437398841655,0.3685516004243681,1.339975165324572,0.06667646386915332
2.5,6.0,0.11787595683401783,0.27769173480342635,2.9999999999999996,0.057357260786700726
3.0,6.0,0.11406928054797309,0.2355396451629419,2.9999999999999996,0.038467884520556654
3.5,6.0,0.1136479721713705,0.19645016576247723,2.9999999999999996,0.02398995354966807
4.0,6.0,0.11292520304093413,0.1593079055212437,2.9999999999999996,0.009382551791283594
5.5,6.0,0.08899362411043026,0.0601615059138122,2.9999999999999996,0.0004660812516740786
4.5,6.0,0.11026607976299763,0.12385638873131599,2.9999999999999996,0.007325025556063133
5.0,6.0,0.1026524578440032,0.09050954607767915,2.9999999999999996,0.0052634730078381
6.0,6.0,0.06820451907172821,0.03482356899005409,2.9999999999999996,-0.0024553034433408205
