x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7),mean_iota,aspect,growth_rate,quasisymmetry_total,mirror_ratio
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.084662530581629,8.288069821804815,0.17364626878896924,8.019630565177941,0.08834082879243571
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.084662530581629,8.288069821804815,0.17364626878896924,8.019630565177941,0.08834082879243571
0.19780176651092674,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.1162132477927762,8.303130250354206,0.21441824715475613,7.836380883446043,0.09596394491050425
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.03903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.0834812553258506,8.258110656749038,0.2092670450412914,11.273525627414779,0.15819884849207116
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.16795617145175606,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.1184779114872652,8.288069821804815,0.18654698881238294,8.83396957138073,0.09780272794636602
0.16183780896348549,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.0517760556872402,8.273009393255435,0.16670998698204528,8.466540521048742,0.08549285534752343
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.019031890841335768,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.0781826907506846,8.317027930975298,0.17629363217768632,7.138441451292384,0.04322613706610276
0.1798197877372061,-0.07731762429558674,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.0440904201410968,8.2232826382665,0.2263881919763077,11.17884209281897,0.160064263702687
0.1798197877372061,-0.09731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.1291630688103176,8.353120228382886,0.16361800583352482,6.705951882349471,0.03480148918824899
0.1798197877372061,-0.08731762429558673,0.15184295222077168,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.0327629861351333,7.8607965041148375,0.18927463490413232,9.70939532458489,0.12713491456082782
0.1798197877372061,-0.08731762429558673,0.1242351427260859,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.1388722041989152,8.793054062936775,0.20472363173283797,6.66095992148292,0.048762494510989435
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.022701916078913545,-1.0875620765322724,8.30303182925209,0.15047981857064655,3.149394091049888,0.0
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.13741868573325494,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.0494116060909549,8.288069821804815,0.18060378220542256,7.425976002157685,0.0810379333604998
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.04270191607891355,-1.0678906043753456,8.271713727481533,0.2461848442755758,16.42788578363395,0.20763701328298756
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.05517210283176742,0.1310968006001034,0.03270191607891355,-1.1626502817665538,8.621245705416415,0.24766184264690647,13.599243716428283,0.1978073028503523
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.035172102831767416,0.1310968006001034,0.03270191607891355,-1.0124704463307515,7.988901381859292,0.14931894351934039,5.4335889716072145,0.009356643902754369
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.14420648066011374,0.03270191607891355,-1.054231003929289,7.7856091735321264,0.1582592577904934,4.926109833529703,0.01670262545022949
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.11798712054009305,0.03270191607891355,-1.1082272349053006,8.900955059253048,0.21943025222793794,13.487436277962182,0.183597050565464
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.084662530581629,8.288069821804815,0.17364626878896924,8.019630565177941,0.08834082879243571
0.1798197877372061,-0.08731762429558673,0.1380390474734288,0.02903189084133577,0.1526874285925055,0.04517210283176742,0.1310968006001034,0.03270191607891355,-1.084662530581629,8.288069821804815,0.17364626878896924,8.019630565177941,0.08834082879243571
0.11406078084488501,-0.060969465535417974,0.11232786297833286,0.020942906136972847,0.09047276390103162,0.039928779481322854,0.15007234898796862,0.021913621031486183,-0.6740447589614988,8.226846955130705,0.16165833472501173,0.8677786026884475,0.0
0.05888425418512468,-0.07870002277569742,0.13113614246450156,0.0128998238215427,0.055754649560448774,0.06310618589120681,0.16028492156396074,0.012484948744803229,-0.7841078719104669,7.844369815355245,0.1300752753997699,0.4431137712980805,0.0
0.010318714748037056,-0.11622402202723313,0.16405956369429037,0.005141963987288052,0.033308300330772006,0.10549575564752058,0.16773160499284442,0.002197244926763646,-1.2009067383217285,8.090317751258555,0.11887708452992056,1.2398438963725282,0.0
0.032863793410464665,-0.09746633214670458,0.1567695336973878,0.008523013693342657,0.06094516818358409,0.08025590614386713,0.1521060936433932,0.0018584400367910332,-0.9857938254982993,7.890724441113159,0.11009647973273684,0.8017726026338146,0.0
0.0467214245376155,-0.08506039145462317,0.1406197808011464,0.013934479327675409,0.05878584673068372,0.06637809927673648,0.15256144376723288,0.00722521194789458,-0.8512693428330471,7.92276578167896,0.1219687339950655,0.5130934077591424,0.0
0.04268603602326892,-0.08986266172445982,0.14537800886921656,0.014997051702979951,0.05911071641312634,0.06638730383130817,0.14772235002609793,0.006857229920198818,-0.8859603324353924,7.998657376406731,0.11552116765692486,0.5660271038681179,0.0
0.041044304083916995,-0.09246651797984913,0.14788590573563973,0.015385877878686616,0.05919821258454369,0.0658965406851279,0.14562920277641075,0.007756834321591264,-0.8979278778368402,8.012496139770123,0.11510239084389388,0.520920105424184,0.0
0.03964427090137369,-0.09481101033207395,0.150417797684666,0.015894262911737338,0.05915991156812993,0.06547030132257567,0.1438401152868604,0.0080447933015796,-0.9059306475746997,8.014551536975093,0.11163372812650299,0.528110908280492,0.0
0.03897479063515679,-0.0961035993038344,0.1517441171628679,0.016087052450865582,0.05912658004110625,0.06515461683828301,0.14295749501560034,0.00835820572661532,-0.9094074607680608,8.012344015207487,0.11062545018477155,0.5287429100619854,0.0
0.038647975711049484,-0.09676948490981467,0.15242921637535356,0.016175353153131608,0.05910330660837445,0.06497134455011995,0.1425269003023839,0.008535663352734885,-0.9108449529353115,8.009745686599226,0.10938288962929502,0.5306951448887263,0.0
0.03834946309234102,-0.09738735841059568,0.1530996392531707,0.01630752865201767,0.059063938957500235,0.06483764864865495,0.14210005215287055,0.008612021212845057,-0.912299646454675,8.008424759357476,0.10888125058785761,0.5351040344299638,0.0
