ln,lt,growth_rate,omega,ky,weighted_growth_rate,s,alpha
1.0,3.0,0.2249124780654927,0.2508313473917907,1.5538424037693632,0.21086686029335772,0.1,-6.283185307179586
1.0,3.0,0.14540565268023256,0.5138579442196715,2.9999999999999996,0.13800319158693322,0.2285714285714286,0.8975979010256552
1.0,3.0,0.21937226598241408,0.257435860162028,1.5538424037693632,0.22757516282010307,0.2285714285714286,-6.283185307179586
1.0,3.0,0.20842822936118072,0.25772708783159015,1.5538424037693632,0.1988581047564585,0.2285714285714286,4.487989505128276
1.0,3.0,0.1365925399711658,0.15630760519453488,1.118278116094482,0.12361865726656487,0.1,0.8975979010256552
1.0,3.0,0.2107274788904048,0.25671535159155046,1.5538424037693632,0.18785041217219423,0.1,4.487989505128276
1.0,3.0,0.21243495992620162,0.26232125500043996,1.5538424037693632,0.22783582798276839,0.3571428571428572,-6.283185307179586
1.0,3.0,0.19640131111476886,0.257202595836563,1.5538424037693632,0.17637828463648034,0.3571428571428572,-2.6927937030769655
1.0,3.0,0.1819815787901545,0.2606228898807023,1.5538424037693632,0.1574541469221601,0.2285714285714286,-2.6927937030769655
1.0,3.0,0.1736830725300596,0.25809351854571855,1.5538424037693632,0.1610271754418249,0.3571428571428572,0.8975979010256552
1.0,3.0,0.20551994894261383,0.25813562506466836,1.5538424037693632,0.18561896655896076,0.48571428571428577,-2.6927937030769655
1.0,3.0,0.17362270762452034,0.2676896282037868,1.5538424037693632,0.14476674047338844,0.1,-2.6927937030769655
1.0,3.0,0.20885689401654078,0.260931255721445,1.5538424037693632,0.21890330024152443,0.3571428571428572,4.487989505128276
1.0,3.0,0.20793527248706653,0.2637592437362427,1.5538424037693632,0.23234692371760174,0.48571428571428577,-6.283185307179586
1.0,3.0,0.2107274788858193,0.25671535159155057,1.5538424037693632,0.18791570306020677,0.1,-4.487989505128276
1.0,3.0,0.2249124780654926,0.25083134739179064,1.5538424037693632,0.21086686029335758,0.1,6.283185307179586
1.0,3.0,0.13659222502127566,0.15630760519453502,1.118278116094482,0.12359470985239716,0.1,-0.8975979010256552
1.0,3.0,0.2088568940048614,0.26093125572159187,1.5538424037693632,0.21894297568811172,0.3571428571428572,-4.487989505128276
1.0,3.0,0.20817837088725236,0.26191128597949137,1.5538424037693632,0.2209431979455664,0.48571428571428577,-4.487989505128276
1.0,3.0,0.1964013134471911,0.25720259583645116,1.5538424037693632,0.17639244402349352,0.3571428571428572,2.6927937030769655
1.0,3.0,0.14540557830782946,0.5138579442196406,2.9999999999999996,0.13796970800318986,0.2285714285714286,-0.8975979010256552
1.0,3.0,0.21243495992620154,0.26232125500044,1.5538424037693632,0.22783582798276797,0.3571428571428572,6.283185307179586
1.0,3.0,0.1996226868631655,0.25945549630449916,1.5538424037693632,0.18407909899500158,0.48571428571428577,-0.8975979010256552
1.0,3.0,0.18198158649886026,0.2606228898807021,1.5538424037693632,0.15747171790011677,0.2285714285714286,2.6927937030769655
1.0,3.0,0.173683049403309,0.2580935185457188,1.5538424037693632,0.16102160321487252,0.3571428571428572,-0.8975979010256552
1.0,3.0,0.1736227222592042,0.26768962820378145,1.5538424037693632,0.14478719810180096,0.1,2.6927937030769655
1.0,3.0,0.20842822935411254,0.2577270878313784,1.5538424037693632,0.19890544272968555,0.2285714285714286,-4.487989505128276
1.0,3.0,0.21937226598241413,0.25743586016202813,1.5538424037693632,0.22757516282010298,0.2285714285714286,6.283185307179586
1.0,3.0,0.2081783709069293,0.2619112859802585,1.5538424037693632,0.22090637382040923,0.48571428571428577,4.487989505128276
1.0,3.0,0.2032263466412342,0.2647340855917551,1.5538424037693632,0.23243120717115018,0.7428571428571429,4.487989505128276
1.0,3.0,0.16307564443354616,0.1710250921407459,1.118278116094482,0.15841627072059877,0.7428571428571429,0.8975979010256552
1.0,3.0,0.20727311637770085,0.2611963837884417,1.5538424037693632,0.2478990941922125,0.6142857142857143,-6.283185307179586
1.0,3.0,0.1996226906819618,0.25945549630417936,1.5538424037693632,0.18405028460815281,0.48571428571428577,0.8975979010256552
1.0,3.0,0.1824272871515503,0.28601295446522046,1.5538424037693632,0.16987417408410033,0.7428571428571429,-2.6927937030769655
1.0,3.0,0.21458094587351295,0.2454669207304133,1.5538424037693632,0.26953479116378243,0.8714285714285716,-6.283185307179586
1.0,3.0,0.20328781901842577,0.26772123549157434,1.5538424037693632,0.18602329125260203,0.6142857142857143,-2.6927937030769655
1.0,3.0,0.2073451682269329,0.2630633762227222,1.5538424037693632,0.23026093585702634,0.6142857142857143,4.487989505128276
1.0,3.0,0.19897288875380123,0.27715208938916336,1.5538424037693632,0.18712219364945726,0.6142857142857143,0.8975979010256552
1.0,3.0,0.20973030091929537,0.25552318282958625,1.5538424037693632,0.25778884935044644,0.7428571428571429,-6.283185307179586
1.0,3.0,0.1966044468676778,0.26521994215406114,1.5538424037693632,0.2159394318476693,0.8714285714285716,4.487989505128276
1.0,3.0,0.1575718419911741,0.17157835020059753,1.118278116094482,0.14173084729166607,0.8714285714285716,-2.6927937030769655
1.0,3.0,0.1199386826541719,0.22453982691486535,1.118278116094482,0.11301647679198754,0.8714285714285716,0.8975979010256552
1.0,3.0,0.2097303009174016,0.25552318283197056,1.5538424037693632,0.25778884927645285,0.7428571428571429,6.283185307179586
1.0,3.0,0.20551994992172454,0.25813562506490145,1.5538424037693632,0.1856289083675117,0.48571428571428577,2.6927937030769655
1.0,3.0,0.1630756090547531,0.1710250921410213,1.118278116094482,0.15843244374931256,0.7428571428571429,-0.8975979010256552
1.0,3.0,0.19660444658649415,0.26521994215312145,1.5538424037693632,0.2159623333887622,0.8714285714285716,-4.487989505128276
1.0,3.0,0.2032263465100024,0.26473408559116557,1.5538424037693632,0.23245892986427905,0.7428571428571429,-4.487989505128276
1.0,3.0,0.20793527248706642,0.26375924373624265,1.5538424037693632,0.23234692371760118,0.48571428571428577,6.283185307179586
1.0,3.0,0.2032878205719263,0.2677212354915745,1.5538424037693632,0.18603630529340331,0.6142857142857143,2.6927937030769655
1.0,3.0,0.21458094587396367,0.24546692073008797,1.5538424037693632,0.26953479117852774,0.8714285714285716,6.283185307179586
1.0,3.0,0.19897288403764948,0.2771520893891639,1.5538424037693632,0.18714869780095245,0.6142857142857143,-0.8975979010256552
1.0,3.0,0.11993879640787507,0.22453982691486504,1.118278116094482,0.1130276446792517,0.8714285714285716,-0.8975979010256552
1.0,3.0,0.20734516818078635,0.26306337622293247,1.5538424037693632,0.23029153409931286,0.6142857142857143,-4.487989505128276
