ln,lt,growth_rate,omega,ky,weighted_growth_rate,s,alpha
1.0,3.0,0.13071450349469632,0.16425496794175967,0.8955389853880861,0.1030817083984486,0.1,-0.571198664289053
1.0,3.0,0.1557631651908513,0.30803062137996595,1.339975165324572,0.1359377558956039,0.26363636363636367,1.7135959928671598
1.0,3.0,0.15272264870874416,0.15828693189361143,0.8955389853880861,0.12655932442815424,0.25,2.8559933214452666
1.0,3.0,0.15119347538478253,0.15913857198534603,0.8955389853880861,0.12438329313474179,0.26363636363636367,2.8559933214452666
1.0,3.0,0.14026323727528311,0.18244852536348832,0.8955389853880861,0.11546397757269039,0.42727272727272725,0.571198664289053
1.0,3.0,0.13812219119209668,0.17415709450443237,0.8955389853880861,0.11475594559316267,0.34545454545454546,-3.998390650023373
1.0,3.0,0.15090318367018088,0.16013448539391423,0.8955389853880861,0.12995823203265688,0.34545454545454546,1.7135959928671598
1.0,3.0,0.11101571004002708,0.18223687337271477,0.8955389853880861,0.08374790323039162,0.42727272727272725,-5.140787978601479
1.0,3.0,0.15480804503084955,0.1570551967113237,0.8955389853880861,0.14208946960422686,0.509090909090909,-6.283185307179586
1.0,3.0,0.1548080450308495,0.15705519671132376,0.8955389853880861,0.14208946960422672,0.509090909090909,0.0
1.0,3.0,0.15480804503084952,0.1570551967113238,0.8955389853880861,0.14208946960422683,0.509090909090909,6.283185307179586
1.0,3.0,0.13441335446432268,0.17117411136296243,0.8955389853880861,0.1120407104873456,0.26363636363636367,3.9983906500233726
1.0,3.0,0.1449575844961824,0.16554860053331238,0.8955389853880861,0.11574695246347289,0.34545454545454546,2.8559933214452666
1.0,3.0,0.14956225482344937,0.16415938165614238,0.8955389853880861,0.1280522582892312,0.42727272727272725,1.7135959928671598
1.0,3.0,0.13927298844941693,0.1766323324800904,0.8955389853880861,0.11227988186698966,0.42727272727272725,-3.998390650023373
1.0,3.0,0.14495736439003026,0.16554860053331236,0.8955389853880861,0.1157718850861335,0.34545454545454546,-2.8559933214452666
1.0,3.0,0.09419768444262817,0.18565479350553293,0.8955389853880861,0.07746467012939888,0.509090909090909,-5.140787978601479
1.0,3.0,0.13434836572631198,0.18790314299814423,0.8955389853880861,0.11172477069523078,0.509090909090909,0.571198664289053
1.0,3.0,0.1536316693837035,0.16173160294736663,0.8955389853880861,0.14289076079715138,0.5909090909090909,-6.283185307179586
1.0,3.0,0.14595432662748492,0.35397302351983967,1.339975165324572,0.11680471270279945,0.26363636363636367,5.14078797860148
1.0,3.0,0.13860823398993477,0.17378535069153386,0.8955389853880861,0.10719267681237132,0.42727272727272725,2.8559933214452666
1.0,3.0,0.1381217971326261,0.17415709450443242,0.8955389853880861,0.11477499246044555,0.34545454545454546,3.9983906500233726
1.0,3.0,0.138608188732309,0.173785350691534,0.8955389853880861,0.1072231387201692,0.42727272727272725,-2.8559933214452666
1.0,3.0,0.1509031970585706,0.16013448539386474,0.8955389853880861,0.12999002077428262,0.34545454545454546,-1.7135959928671598
1.0,3.0,0.1452945501981205,0.1664987373377348,0.8955389853880861,0.11990311317902101,0.509090909090909,1.7135959928671598
1.0,3.0,0.14300587775011947,0.1804567516532104,0.8955389853880861,0.11629418814192503,0.509090909090909,-3.998390650023373
1.0,3.0,0.0919916058977449,0.25645388309224654,0.8955389853880861,0.06979887278379839,0.5909090909090909,-5.140787978601479
1.0,3.0,0.13927267902707804,0.17663233248008792,0.8955389853880861,0.11230218654940229,0.42727272727272725,3.9983906500233726
1.0,3.0,0.15712627980392174,0.307286266500506,1.339975165324572,0.13559356244106865,0.26363636363636367,6.283185307179586
1.0,3.0,0.13515340946371532,0.17620622979462894,0.8955389853880861,0.1143489516385438,0.34545454545454546,-0.571198664289053
1.0,3.0,0.13247778412080857,0.17938971348289331,0.8955389853880861,0.10237410995960028,0.34545454545454546,5.14078797860148
1.0,3.0,0.14956227996586016,0.1641593816561424,0.8955389853880861,0.12807759038894426,0.42727272727272725,-1.7135959928671598
1.0,3.0,0.12433057786418099,0.18177494197814711,0.8955389853880861,0.09346916338909239,0.509090909090909,2.8559933214452666
1.0,3.0,0.12433067304813514,0.18177494198870187,0.8955389853880861,0.09349541005314589,0.509090909090909,-2.8559933214452666
1.0,3.0,0.1421624389768391,0.18129166348198905,0.8955389853880861,0.107804087638138,0.5909090909090909,-3.998390650023373
1.0,3.0,0.15465802018781322,0.30856575240149087,1.339975165324572,0.1349738235140097,0.34545454545454546,-6.283185307179586
1.0,3.0,0.11099269628680827,0.1822368733727147,0.8955389853880861,0.08377652494947313,0.42727272727272725,5.14078797860148
1.0,3.0,0.14025990842376912,0.18244852536348835,0.8955389853880861,0.1154549678050334,0.42727272727272725,-0.571198664289053
1.0,3.0,0.1546580201878947,0.30856575240147727,1.339975165324572,0.134973823532311,0.34545454545454546,6.283185307179586
1.0,3.0,0.15465802018781322,0.3085657524014909,1.339975165324572,0.1349738235140097,0.34545454545454546,0.0
1.0,3.0,0.14300569648362296,0.18045675165321678,0.8955389853880861,0.11631354921683658,0.509090909090909,3.9983906500233726
1.0,3.0,0.1452945549991416,0.16649873733751477,0.8955389853880861,0.11991703021024426,0.509090909090909,-1.7135959928671598
1.0,3.0,0.10436831127128608,0.1932206385136036,0.8955389853880861,0.08351264435795032,0.5909090909090909,-2.8559933214452666
1.0,3.0,0.13248685552599218,0.17938971348289334,0.8955389853880861,0.10232979428544987,0.34545454545454546,-5.140787978601479
1.0,3.0,0.15354613709846363,0.1582609641320546,0.8955389853880861,0.13700614016840404,0.42727272727272725,6.283185307179586
1.0,3.0,0.1535461370984054,0.15826096413212218,0.8955389853880861,0.13700614016534327,0.42727272727272725,-6.283185307179586
1.0,3.0,0.1535461370984054,0.15826096413212223,0.8955389853880861,0.13700614016534315,0.42727272727272725,0.0
1.0,3.0,0.13515762423273325,0.1762062297946289,0.8955389853880861,0.1143664664410447,0.34545454545454546,0.571198664289053
1.0,3.0,0.09417427502062556,0.18565479350415154,0.8955389853880861,0.07746677454894456,0.509090909090909,5.14078797860148
1.0,3.0,0.13434472023741378,0.18790314299814426,0.8955389853880861,0.11172017348161016,0.509090909090909,-0.571198664289053
1.0,3.0,0.13935851776199465,0.17157258395203312,0.8955389853880861,0.10961131279968728,0.5909090909090909,-1.7135959928671598
1.0,3.0,0.11813387741047228,0.18835318502841136,0.8955389853880861,0.09750230540758943,0.5909090909090909,-0.571198664289053
1.0,3.0,0.09196628505134914,0.25645388309224126,0.8955389853880861,0.06979303983981841,0.5909090909090909,5.14078797860148
1.0,3.0,0.13282833329156885,0.1782230983515464,0.8955389853880861,0.10074450986143679,0.6727272727272727,-1.7135959928671598
1.0,3.0,0.13917254362362685,0.18032834060725544,0.8955389853880861,0.10508191502137672,0.6727272727272727,3.9983906500233726
1.0,3.0,0.09614376798778371,0.13365903025635115,0.5985111478955379,0.07513522480573183,0.7545454545454545,-2.8559933214452666
1.0,3.0,0.09614520786189054,0.13365903025196693,0.5985111478955379,0.07513323658814729,0.7545454545454545,2.8559933214452666
1.0,3.0,0.14278649551444417,0.18091066336559483,0.8955389853880861,0.11923001043164451,0.8363636363636363,-3.998390650023373
1.0,3.0,0.10213882982310067,0.1936561237803761,0.8955389853880861,0.07760517956831997,0.8363636363636363,1.7135959928671598
1.0,3.0,0.15363166938370348,0.16173160294736658,0.8955389853880861,0.1428907607971514,0.5909090909090909,0.0
1.0,3.0,0.15363166938379214,0.16173160294735087,0.8955389853880861,0.1428907607995463,0.5909090909090909,6.283185307179586
1.0,3.0,0.10562174509082209,0.18842878843557065,0.8955389853880861,0.0839328320400358,0.6727272727272727,-0.571198664289053
1.0,3.0,0.07928254501110404,0.15137545967810323,0.5985111478955379,0.05345166588052943,0.6727272727272727,5.14078797860148
1.0,3.0,0.12197431211200414,0.183622503102413,0.8955389853880861,0.09247142478014349,0.7545454545454545,-1.7135959928671598
1.0,3.0,0.14069391050298288,0.1800460403351619,0.8955389853880861,0.1112920151310323,0.7545454545454545,3.9983906500233726
1.0,3.0,0.09445551954464765,0.13549855949865097,0.5985111478955379,0.07343209794728979,0.8363636363636363,-2.8559933214452666
1.0,3.0,0.09445656389353366,0.13549855949857897,0.5985111478955379,0.07343269867973636,0.8363636363636363,2.8559933214452666
1.0,3.0,0.15397524473598723,0.1582482640478594,0.8955389853880861,0.14469587359252428,0.6727272727272727,-6.283185307179586
1.0,3.0,0.1181371092503308,0.18835318502841145,0.8955389853880861,0.0975051891566814,0.5909090909090909,0.571198664289053
1.0,3.0,0.15397524473601182,0.1582482640478793,0.8955389853880861,0.14469587359502703,0.6727272727272727,6.283185307179586
1.0,3.0,0.15397524473601185,0.15824826404787934,0.8955389853880861,0.144695873595027,0.6727272727272727,0.0
1.0,3.0,0.09792898738899024,0.1924636500939737,0.8955389853880861,0.07535245560949035,0.7545454545454545,-0.571198664289053
1.0,3.0,0.0863624179720684,0.14899690725281958,0.5985111478955379,0.054910206905584735,0.7545454545454545,5.14078797860148
1.0,3.0,0.10213829419162505,0.19365612378388977,0.8955389853880861,0.0776041653958194,0.8363636363636363,-1.7135959928671598
1.0,3.0,0.14278649000631966,0.1809106633655929,0.8955389853880861,0.11923151432404616,0.8363636363636363,3.9983906500233726
1.0,3.0,0.07931390498937563,0.151375459645156,0.5985111478955379,0.0534549547686392,0.6727272727272727,-5.140787978601479
1.0,3.0,0.1560557960266344,0.16045419984782572,0.8955389853880861,0.15825280364345415,0.7545454545454545,-6.283185307179586
1.0,3.0,0.13935854714073204,0.17157258395217553,0.8955389853880861,0.10961444013277148,0.5909090909090909,1.7135959928671598
1.0,3.0,0.10562210079786735,0.18842878843557054,0.8955389853880861,0.08393440815609247,0.6727272727272727,0.571198664289053
1.0,3.0,0.15605579602663427,0.16045419984782563,0.8955389853880861,0.1582528036434539,0.7545454545454545,0.0
1.0,3.0,0.15605579602662334,0.16045419984779685,0.8955389853880861,0.15825280364202288,0.7545454545454545,6.283185307179586
1.0,3.0,0.0904165073915583,0.1955677313503528,0.8955389853880861,0.0657552282246268,0.8363636363636363,-0.571198664289053
1.0,3.0,0.08429461471904345,0.15237835723197035,0.5985111478955379,0.05136808872887053,0.8363636363636363,5.14078797860148
1.0,3.0,0.08636765568369092,0.14899690723659065,0.5985111478955379,0.05492136566901765,0.7545454545454545,-5.140787978601479
1.0,3.0,0.1391725846712922,0.18032834060725553,0.8955389853880861,0.10507702070951168,0.6727272727272727,-3.998390650023373
1.0,3.0,0.13282840654849712,0.1782230983517519,0.8955389853880861,0.10074979028428248,0.6727272727272727,1.7135959928671598
1.0,3.0,0.10436781074436192,0.19322063850627677,0.8955389853880861,0.08349550636041875,0.5909090909090909,2.8559933214452666
1.0,3.0,0.09792929207546525,0.19246365009397376,0.8955389853880861,0.07535398810235563,0.7545454545454545,0.571198664289053
1.0,3.0,0.15360877258802924,0.3021353168694086,1.339975165324572,0.15581802584592616,0.8363636363636363,-6.283185307179586
1.0,3.0,0.153608772588029,0.30213531686940537,1.339975165324572,0.15581802585525803,0.8363636363636363,0.0
1.0,3.0,0.15360877258802952,0.30213531686941036,1.339975165324572,0.15581802584080837,0.8363636363636363,6.283185307179586
1.0,3.0,0.14069391482154855,0.18004604033516144,0.8955389853880861,0.11128930028555219,0.7545454545454545,-3.998390650023373
1.0,3.0,0.1421623192912336,0.1812916634819945,0.8955389853880861,0.10781817796215454,0.5909090909090909,3.9983906500233726
1.0,3.0,0.12197448965048685,0.1836225031024129,0.8955389853880861,0.09247611278053013,0.7545454545454545,1.7135959928671598
1.0,3.0,0.09765436374071518,0.13149013298055479,0.5985111478955379,0.07733161744838594,0.6727272727272727,-2.8559933214452666
1.0,3.0,0.09765480321065659,0.13149013298206302,0.5985111478955379,0.07732245717133505,0.6727272727272727,2.8559933214452666
1.0,3.0,0.08429512178611404,0.1523783572375665,0.5985111478955379,0.05137130102102947,0.8363636363636363,-5.140787978601479
1.0,3.0,0.09041664490322794,0.19556773135035288,0.8955389853880861,0.06575693021654673,0.8363636363636363,0.571198664289053
1.0,3.0,0.16067520452622225,0.15661038833134402,0.8955389853880861,0.18166649398996312,0.9181818181818181,-6.283185307179586
1.0,3.0,0.0791732626849951,0.16015388137675324,0.5985111478955379,0.04550020949746117,0.9181818181818181,-5.140787978601479
1.0,3.0,0.1629218331730365,0.2904854373160672,1.339975165324572,0.1899002380366429,1.0,-6.283185307179586
1.0,3.0,0.16292183317303657,0.29048543731606724,1.339975165324572,0.18990023804130596,1.0,0.0
1.0,3.0,0.08443485174547652,0.11861542496805494,0.5985111478955379,0.05547228149907405,0.9181818181818181,0.571198664289053
1.0,3.0,0.16292183317303655,0.29048543731606735,1.339975165324572,0.18990023803664294,1.0,6.283185307179586
1.0,3.0,0.14444110031914623,0.17679920319048983,0.8955389853880861,0.12576277022390592,0.9181818181818181,-3.998390650023373
1.0,3.0,0.06919269341883572,0.16961625031600136,0.5985111478955379,0.0381429063168054,1.0,-5.140787978601479
1.0,3.0,0.07740833961183734,0.13010858312472695,0.5985111478955379,0.044935641107817705,1.0,0.571198664289053
1.0,3.0,0.09637037404381124,0.14266069121865332,0.5985111478955379,0.06458757598698098,0.9181818181818181,1.7135959928671598
1.0,3.0,0.09423464247063433,0.13875959219313438,0.5985111478955379,0.07361207207493721,0.9181818181818181,-2.8559933214452666
1.0,3.0,0.14976874385231936,0.18004034679616066,0.8955389853880861,0.14024865916189586,1.0,-3.998390650023373
1.0,3.0,0.09423522576333337,0.1387595921919421,0.5985111478955379,0.07361308209953368,0.9181818181818181,2.8559933214452666
1.0,3.0,0.10205890537849566,0.15203541078640154,0.5985111478955379,0.07028108852494654,1.0,1.7135959928671598
1.0,3.0,0.09636935951663055,0.14266069121103922,0.5985111478955379,0.06458710550105043,0.9181818181818181,-1.7135959928671598
1.0,3.0,0.09362614286755769,0.1400293121361435,0.5985111478955379,0.07249003437168429,1.0,-2.8559933214452666
1.0,3.0,0.1444410972180406,0.17679920319049108,0.8955389853880861,0.1257636867539095,0.9181818181818181,3.9983906500233726
1.0,3.0,0.09362643389617221,0.14002931213991404,0.5985111478955379,0.07249043870316604,1.0,2.8559933214452666
1.0,3.0,0.08443481753378801,0.11861542496827276,0.5985111478955379,0.05546938915274516,0.9181818181818181,-0.571198664289053
1.0,3.0,0.10205884554422409,0.1520354107864055,0.5985111478955379,0.07028110076832919,1.0,-1.7135959928671598
1.0,3.0,0.14976874269784357,0.18004034679616082,0.8955389853880861,0.14025015950805325,1.0,3.9983906500233726
1.0,3.0,0.07917463697861873,0.1601538813829039,0.5985111478955379,0.045501136154410836,0.9181818181818181,5.14078797860148
1.0,3.0,0.16067520452622297,0.15661038833134333,0.8955389853880861,0.18166649399280574,0.9181818181818181,0.0
1.0,3.0,0.07740835514583773,0.13010858312472717,0.5985111478955379,0.04493394980025774,1.0,-0.571198664289053
1.0,3.0,0.16067520452622217,0.156610388331344,0.8955389853880861,0.18166649398996315,0.9181818181818181,6.283185307179586
1.0,3.0,0.06919599645619846,0.16961625031720076,0.5985111478955379,0.03814486083304574,1.0,5.14078797860148
