ln,lt,growth_rate,omega,ky,weighted_growth_rate
3.0,3.0,0.029441332350110448,-0.016825095021670313,1.339975165324572,-0.0003680097572328696
3.5,3.0,0.019419269420015872,0.005970037739393937,2.0049751858748066,-0.005316581378452712
4.0,3.0,-0.002356871013181589,-0.5147095189656721,0.5985111478955379,-0.006466702388328028
5.0,3.0,-0.006144743994823067,-0.6825833437544981,0.4,-0.009108499386568257
4.5,3.0,-0.005063930296641582,-0.7143562329489328,0.5985111478955379,-0.007637785828758697
6.0,3.0,-0.009255465645146304,-0.45567338708174876,2.9999999999999996,-0.010696427985614864
5.5,3.0,-0.007453511659760134,-0.7630382222364032,0.4,-0.010201343970885006
0.5,3.5,0.12021731806572154,0.28896614614017024,0.8955389853880861,0.12393234467265762
1.0,3.5,0.12444326429282758,0.16855177646648076,0.8955389853880861,0.1149736007510403
1.5,3.5,0.12778991108946106,0.09697819933639959,0.8955389853880861,0.08064590566812702
2.5,3.5,0.10790529508684475,0.08289058467981143,1.339975165324572,0.033528735171899825
2.0,3.5,0.11095196389997021,0.026416303926932446,0.8955389853880861,0.05772269468066105
3.0,3.5,0.08071819051246493,0.014805723398335226,1.339975165324572,0.007552630255570854
4.0,3.5,0.03411775941140151,0.08354711271804222,2.9999999999999996,-0.0045995094279432285
3.5,3.5,0.04792360993729768,0.06272762309275964,2.0049751858748066,-0.0004281256876116889
4.5,3.5,0.013963135363013416,0.01666319690606431,2.9999999999999996,-0.007118247874563847
5.0,3.5,-0.006153860296996326,-0.6730775764320652,0.4,-0.008737597246157016
5.5,3.5,-0.007165186017006163,-0.7543474008994987,0.4,-0.010118683695009496
0.5,4.0,0.1461005524826541,0.33408188084986246,0.8955389853880861,0.14410934938034622
6.0,3.5,-0.008761937191863052,-0.37990514233206535,2.9999999999999996,-0.010326225481291538
1.0,4.0,0.13970232949231667,0.15265218812080955,0.8955389853880861,0.1394406388860677
1.5,4.0,0.1458799887589824,0.1271995010142743,0.8955389853880861,0.10940337859405252
2.0,4.0,0.13802181262793245,0.25390019346942844,1.339975165324572,0.08902119208074151
2.5,4.0,0.12825319835597324,0.1309357010548045,1.339975165324572,0.06315238194643
3.5,4.0,0.07971539571535997,0.24723704989253747,2.9999999999999996,0.0098015895972283
3.0,4.0,0.11795095989417514,0.05762277206969624,1.339975165324572,0.024045263465895746
4.0,4.0,0.0713979667085287,0.16091459898889543,2.9999999999999996,-0.0010159564291582907
4.5,4.0,0.06074341603406421,0.08441638649976577,2.9999999999999996,-0.003478857021192714
5.0,4.0,0.03507894523415176,0.018195394390655928,2.9999999999999996,-0.007660993044563188
5.5,4.0,-0.006849880738106125,-0.006431536337197654,2.9999999999999996,-0.008659101751804512
6.0,4.0,-0.008307054613528417,-0.48798861045790254,2.0049751858748066,-0.009890805964741935
0.5,4.5,0.16901803995618309,0.36780774490212703,0.8955389853880861,0.16379821417601395
1.0,4.5,0.16868003539171061,0.2903876006114224,0.8955389853880861,0.16276622850205824
1.5,4.5,0.1602797988786796,0.6409703105020242,2.9999999999999996,0.13535896587940865
3.0,4.5,0.14743415851580272,0.31090350493552915,2.0049751858748066,0.05834200108726483
2.5,4.5,0.14167979519296717,0.3925965417389393,2.0049751858748066,0.09130755993583906
2.0,4.5,0.1626111790688024,0.30122632902491286,1.339975165324572,0.11685309709724108
3.5,4.5,0.12773538681195237,0.3161162372157594,2.9999999999999996,0.026897896162306173
