x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7),mean_iota,aspect,growth_rate,quasisymmetry_total,mirror_ratio
0.1787917307468295,-0.0437118748058182,0.1324899875770794,0.01142197189220263,-0.2337976942840362,-0.04940161897454574,0.1753527222438885,0.03257217350905862,-0.0010281977539109773,6.059481994863185,0.404336402409376,0.7326574558098291,0.13854133286633763
0.1787917307468295,-0.0437118748058182,0.1324899875770794,0.01142197189220263,-0.2337976942840362,-0.04940161897454574,0.1753527222438885,0.03257217350905862,-0.0010281977539109773,6.059481994863185,0.404336402409376,0.7326574558098291,0.13854133286633763
0.1787917307468295,-0.0437118748058182,0.1324899875770794,0.01142197189220263,-0.2337976942840362,-0.04940161897454574,0.1753527222438885,0.03257217350905862,-0.0010281977539109773,6.059481994863185,0.404336402409376,0.7326574558098291,0.13854133286633763
0.1787917307468295,-0.0437118748058182,0.13646468720439178,0.01142197189220263,-0.2337976942840362,-0.04940161897454574,0.1753527222438885,0.03257217350905862,-4.044281836867562e-05,5.98219154242734,0.3975451825295891,0.7060571326046615,0.13212157976015748
0.1787917307468295,-0.0407118748058182,0.1324899875770794,0.01142197189220263,-0.2337976942840362,-0.04940161897454574,0.1753527222438885,0.03257217350905862,9.298273030383432e-05,6.087466692464958,0.4029517583678179,0.6461864146336286,0.11759259964814373
0.18415548266923437,-0.0437118748058182,0.1324899875770794,0.01142197189220263,-0.2337976942840362,-0.04940161897454574,0.1753527222438885,0.03257217350905862,-0.0009262212275894748,6.054364010109262,0.4042992600736744,0.7305159744427566,0.13812078763349095
0.1787917307468295,-0.0437118748058182,0.1324899875770794,0.01142197189220263,-0.2337976942840362,-0.046401618974545734,0.1753527222438885,0.03257217350905862,-0.0019528157187578149,6.08274534039137,0.39911880039781555,0.6733323611356434,0.12383243360119439
0.1787917307468295,-0.0437118748058182,0.1324899875770794,0.01142197189220263,-0.22678376345551512,-0.04940161897454574,0.1753527222438885,0.03257217350905862,-0.0010217388934219691,6.059481994863185,0.40616867031058945,0.7307262697818407,0.13874855297687655
0.1787917307468295,-0.0437118748058182,0.1324899875770794,0.01442197189220263,-0.2337976942840362,-0.04940161897454574,0.1753527222438885,0.03257217350905862,-0.0012201852541764324,6.059974367732131,0.4019370590959851,0.669518121633861,0.12048504417316913
0.1787917307468295,-0.0437118748058182,0.1324899875770794,0.01142197189220263,-0.2337976942840362,-0.04940161897454574,0.18061330391120517,0.03257217350905862,-0.001984074599412174,5.980052952225715,0.4167829915267444,0.7186795586486145,0.1357440806244597
