ln,lt,growth_rate,omega,ky,weighted_growth_rate,s,alpha
1.0,3.0,0.16442180903405937,0.20909186308951277,1.339975165324572,0.18455429653458988,0.26363636363636367,3.9983906500233726
1.0,3.0,0.06497372608540027,0.1981787155068539,1.339975165324572,0.03882523139544225,0.34545454545454546,-2.8559933214452666
1.0,3.0,0.06496552671386352,0.19817871550685384,1.339975165324572,0.03878723945897757,0.34545454545454546,2.8559933214452666
1.0,3.0,0.15956918969499972,0.21501901438265594,1.339975165324572,0.1797226685815749,0.42727272727272725,-3.998390650023373
1.0,3.0,0.1267015486653078,0.39881039426133863,2.9999999999999996,0.13889543886870057,0.509090909090909,-5.140787978601479
1.0,3.0,0.19116570806104347,0.19829911091522412,1.339975165324572,0.24327758677547315,0.42727272727272725,1.7135959928671598
1.0,3.0,0.21306448047923646,0.37841344092404183,2.0049751858748066,0.2863267509175517,0.509090909090909,0.571198664289053
1.0,3.0,0.1123192120551364,0.12550403481172046,0.8955389853880861,0.12173643704648995,0.5909090909090909,-6.283185307179586
1.0,3.0,0.12472033455476714,0.3925717197865308,2.9999999999999996,0.1276925539300043,0.26363636363636367,5.14078797860148
1.0,3.0,0.18829331641290045,0.19819157107442179,1.339975165324572,0.23537711738300146,0.34545454545454546,-1.7135959928671598
1.0,3.0,0.1618187497415072,0.21223418311076436,1.339975165324572,0.18180022798713746,0.34545454545454546,3.9983906500233726
1.0,3.0,0.06517371783334323,0.19888369261535999,1.339975165324572,0.039417138537681584,0.42727272727272725,-2.8559933214452666
1.0,3.0,0.15754917033508223,0.21745717123847358,1.339975165324572,0.1779079191358369,0.509090909090909,-3.998390650023373
1.0,3.0,0.06516549225031742,0.19888369261535999,1.339975165324572,0.039379784682859284,0.42727272727272725,2.8559933214452666
1.0,3.0,0.19257922513156853,0.19919537903227738,1.339975165324572,0.24795457438543475,0.509090909090909,1.7135959928671598
1.0,3.0,0.12723451643647676,0.40030735576906473,2.9999999999999996,0.14229363388025504,0.5909090909090909,-5.140787978601479
1.0,3.0,0.10402055041287925,0.3313090974980593,2.9999999999999996,0.10263264564053065,0.26363636363636367,6.283185307179586
1.0,3.0,0.22110445075373503,0.37111416281662624,2.0049751858748066,0.29171014424957015,0.34545454545454546,-0.571198664289053
1.0,3.0,0.12531398646985759,0.3949584480715347,2.9999999999999996,0.1315355095683627,0.34545454545454546,5.14078797860148
1.0,3.0,0.06534282466590902,0.19936393429384916,1.339975165324572,0.039744574959817765,0.509090909090909,-2.8559933214452666
1.0,3.0,0.19116512018714324,0.19829911091522406,1.339975165324572,0.2432773441255994,0.42727272727272725,-1.7135959928671598
1.0,3.0,0.1595702002123308,0.21501901438265597,1.339975165324572,0.17972354648269814,0.42727272727272725,3.9983906500233726
1.0,3.0,0.06533487599840845,0.19936393429384905,1.339975165324572,0.03970810096084356,0.509090909090909,2.8559933214452666
1.0,3.0,0.1557315273619831,0.46215775590051916,2.9999999999999996,0.176373757107379,0.5909090909090909,-3.998390650023373
1.0,3.0,0.1062628337766416,0.22898658415292386,1.339975165324572,0.10766609866792821,0.34545454545454546,-6.283185307179586
1.0,3.0,0.1062628337766416,0.22898658415292386,1.339975165324572,0.1076660986679282,0.34545454545454546,0.0
1.0,3.0,0.19257866657405817,0.19919537903227746,1.339975165324572,0.2479540828907845,0.509090909090909,-1.7135959928671598
1.0,3.0,0.10626283377664157,0.22898658415292386,1.339975165324572,0.10766609866792826,0.34545454545454546,6.283185307179586
1.0,3.0,0.2166870383808096,0.37496490920105696,2.0049751858748066,0.28893905898635114,0.42727272727272725,-0.571198664289053
1.0,3.0,0.15755057568326541,0.21745717123847358,1.339975165324572,0.17790875271520334,0.509090909090909,3.9983906500233726
1.0,3.0,0.1260469327534082,0.39702307180982727,2.9999999999999996,0.1353335649686191,0.42727272727272725,5.14078797860148
1.0,3.0,0.0655202048368512,0.19969489385933376,1.339975165324572,0.040177092352442205,0.5909090909090909,-2.8559933214452666
1.0,3.0,0.12531240520409945,0.39495844807146985,2.9999999999999996,0.13153556615018516,0.34545454545454546,-5.140787978601479
1.0,3.0,0.2130644815910327,0.37841344092404183,2.0049751858748066,0.286326753044912,0.509090909090909,-0.571198664289053
1.0,3.0,0.22110444764799655,0.37111416281662635,2.0049751858748066,0.29171017019254947,0.34545454545454546,0.571198664289053
1.0,3.0,0.10847316575611055,0.23082026726831176,1.339975165324572,0.11286206283424523,0.42727272727272725,-6.283185307179586
1.0,3.0,0.10847316575611056,0.23082026726831176,1.339975165324572,0.11286206283424527,0.42727272727272725,0.0
1.0,3.0,0.12670328724170704,0.39881039426133896,2.9999999999999996,0.13889529290422567,0.509090909090909,5.14078797860148
1.0,3.0,0.10847316575611055,0.23082026726831176,1.339975165324572,0.11286206283424528,0.42727272727272725,6.283185307179586
1.0,3.0,0.1938180808316324,0.20034176910218268,1.339975165324572,0.25264388288006395,0.5909090909090909,-1.7135959928671598
1.0,3.0,0.21020851959085637,0.18858652191431527,1.339975165324572,0.2838754377946675,0.5909090909090909,-0.571198664289053
1.0,3.0,0.06593614400239688,0.19984618256026265,1.339975165324572,0.04087125002684981,0.7545454545454545,2.8559933214452666
1.0,3.0,0.19436632416172447,0.20178053022064482,1.339975165324572,0.2558302469008598,0.6727272727272727,-1.7135959928671598
1.0,3.0,0.12723632347680314,0.40030735576906523,2.9999999999999996,0.14229341962831982,0.5909090909090909,5.14078797860148
1.0,3.0,0.06594351591937507,0.19984618256026263,1.339975165324572,0.040906276564521164,0.7545454545454545,-2.8559933214452666
1.0,3.0,0.15403786254272658,0.4595682914782267,2.9999999999999996,0.17464726051003687,0.6727272727272727,3.9983906500233726
1.0,3.0,0.15146233328242778,0.4549147411939173,2.9999999999999996,0.17229527514912094,0.8363636363636363,-3.998390650023373
1.0,3.0,0.19482169687129414,0.20448354898548804,1.339975165324572,0.26018042249050155,0.8363636363636363,1.7135959928671598
1.0,3.0,0.11231921205513638,0.12550403481172046,0.8955389853880861,0.12173643704648994,0.5909090909090909,0.0
1.0,3.0,0.15271655219538138,0.4574037268021633,2.9999999999999996,0.17310293498872667,0.7545454545454545,3.9983906500233726
1.0,3.0,0.194909907305926,0.20297751178091128,1.339975165324572,0.2588165415299749,0.7545454545454545,-1.7135959928671598
1.0,3.0,0.06613581752974304,0.20012613648198635,1.339975165324572,0.041334853976759435,0.8363636363636363,-2.8559933214452666
1.0,3.0,0.127703387923403,0.401703263693001,2.9999999999999996,0.14554348453163496,0.6727272727272727,5.14078797860148
1.0,3.0,0.20790305682775295,0.1916838409800922,1.339975165324572,0.2813826628112976,0.6727272727272727,-0.571198664289053
1.0,3.0,0.11231921205513638,0.12550403481172048,0.8955389853880861,0.12173643704648995,0.5909090909090909,6.283185307179586
1.0,3.0,0.0661286936796448,0.20012613648173036,1.339975165324572,0.0413006060931651,0.8363636363636363,2.8559933214452666
1.0,3.0,0.21020851943876154,0.18858652191431527,1.339975165324572,0.28387542733809584,0.5909090909090909,0.571198664289053
1.0,3.0,0.19482139954838462,0.204483548985488,1.339975165324572,0.2601801026402143,0.8363636363636363,-1.7135959928671598
1.0,3.0,0.12812683479789969,0.40301835308689987,2.9999999999999996,0.1485827788460746,0.7545454545454545,5.14078797860148
1.0,3.0,0.11402429181846757,0.1257027507696337,0.8955389853880861,0.12578840737566563,0.6727272727272727,0.0
1.0,3.0,0.11402429181846757,0.1257027507696337,0.8955389853880861,0.1257884073756656,0.6727272727272727,6.283185307179586
1.0,3.0,0.11402429181846757,0.12570275076963372,0.8955389853880861,0.12578840737566563,0.6727272727272727,-6.283185307179586
1.0,3.0,0.20596043260447564,0.19457795408943987,1.339975165324572,0.2790125103583861,0.7545454545454545,-0.571198664289053
1.0,3.0,0.15146582657158314,0.45491474119391717,2.9999999999999996,0.17229606525194033,0.8363636363636363,3.9983906500233726
1.0,3.0,0.19381858334943133,0.20034176910218274,1.339975165324572,0.25264433289374727,0.5909090909090909,1.7135959928671598
1.0,3.0,0.11555224410034858,0.12592580557945035,0.8955389853880861,0.12971309815219834,0.7545454545454545,6.283185307179586
1.0,3.0,0.20422765758713557,0.1973036881928808,1.339975165324572,0.27668899874132563,0.8363636363636363,-0.571198664289053
1.0,3.0,0.2079030571651115,0.19168384098009217,1.339975165324572,0.281382647857153,0.6727272727272727,0.571198664289053
1.0,3.0,0.12770151935919835,0.40170326369296055,2.9999999999999996,0.14554376757360668,0.6727272727272727,-5.140787978601479
1.0,3.0,0.1155522441003419,0.12592580557947242,0.8955389853880861,0.12971309815224297,0.7545454545454545,0.0
1.0,3.0,0.115552244100348,0.12592580557945038,0.8955389853880861,0.1297130981521981,0.7545454545454545,-6.283185307179586
1.0,3.0,0.12851540029991482,0.40423314988281045,2.9999999999999996,0.15156748667504324,0.8363636363636363,5.14078797860148
1.0,3.0,0.0655125272014919,0.19969489385933373,1.339975165324572,0.04014118126790347,0.5909090909090909,2.8559933214452666
1.0,3.0,0.19436676492328772,0.2017805302206447,1.339975165324572,0.2558306036289255,0.6727272727272727,1.7135959928671598
1.0,3.0,0.11702661028470826,0.12612117246938126,0.8955389853880861,0.1334265488006475,0.8363636363636363,-6.283185307179586
1.0,3.0,0.1540354574454357,0.45956829147823874,2.9999999999999996,0.1746464161858108,0.6727272727272727,-3.998390650023373
1.0,3.0,0.20596043296761746,0.1945779540894399,1.339975165324572,0.279012491053086,0.7545454545454545,0.571198664289053
1.0,3.0,0.12812493491673027,0.40301835308689954,2.9999999999999996,0.14858311208471994,0.7545454545454545,-5.140787978601479
1.0,3.0,0.11702661028469923,0.1261211724694067,0.8955389853880861,0.1334265488007067,0.8363636363636363,0.0
1.0,3.0,0.11702661028470897,0.12612117246938134,0.8955389853880861,0.1334265488006479,0.8363636363636363,6.283185307179586
1.0,3.0,0.1557333918591915,0.46215775590050867,2.9999999999999996,0.17637457402621462,0.5909090909090909,3.9983906500233726
1.0,3.0,0.06573006597692489,0.19990815749623847,1.339975165324572,0.040740314580440605,0.6727272727272727,-2.8559933214452666
1.0,3.0,0.0657224656698847,0.1999081574962384,1.339975165324572,0.04070564353259727,0.6727272727272727,2.8559933214452666
1.0,3.0,0.19491026442572093,0.2029775117809113,1.339975165324572,0.2588168931999993,0.7545454545454545,1.7135959928671598
1.0,3.0,0.1527136255821226,0.45740372680216346,2.9999999999999996,0.17310207099948036,0.7545454545454545,-3.998390650023373
1.0,3.0,0.1285134777583141,0.40423314988281006,2.9999999999999996,0.15156789605436902,0.8363636363636363,-5.140787978601479
1.0,3.0,0.2042276576539579,0.19730368819288083,1.339975165324572,0.27668897901214456,0.8363636363636363,0.571198664289053
1.0,3.0,0.11846388989792805,0.12627551964437222,0.8955389853880861,0.13691744575306192,0.9181818181818181,-6.283185307179586
1.0,3.0,0.12885674532094926,0.4052763677840468,2.9999999999999996,0.15441512077801947,0.9181818181818181,-5.140787978601479
1.0,3.0,0.20266020262519485,0.19982171525198847,1.339975165324572,0.2742331983581338,0.9181818181818181,0.571198664289053
1.0,3.0,0.11996048217187043,0.12583124769476772,0.8955389853880861,0.14077800258846138,1.0,-6.283185307179586
1.0,3.0,0.11996048217187043,0.12583124769476772,0.8955389853880861,0.14077800258846132,1.0,6.283185307179586
1.0,3.0,0.11996048217188202,0.12583124769474807,0.8955389853880861,0.14077800258840104,1.0,0.0
1.0,3.0,0.15036016505879027,0.452585712310957,2.9999999999999996,0.17155406675333904,0.9181818181818181,-3.998390650023373
1.0,3.0,0.19451626678213468,0.20605061159732463,1.339975165324572,0.26103310538022545,0.9181818181818181,1.7135959928671598
1.0,3.0,0.13026055468201003,0.40867866862506985,2.9999999999999996,0.15860397036214638,1.0,-5.140787978601479
1.0,3.0,0.20105390146178337,0.20215361489904557,1.339975165324572,0.2732342399284257,1.0,0.571198664289053
1.0,3.0,0.06636408616317502,0.20035148940229722,1.339975165324572,0.04176987875940951,0.9181818181818181,-2.8559933214452666
1.0,3.0,0.06635711157503957,0.20035148940229722,1.339975165324572,0.04173616508629845,0.9181818181818181,2.8559933214452666
1.0,3.0,0.1504435186226758,0.4543809250258994,2.9999999999999996,0.17247445963434394,1.0,-3.998390650023373
1.0,3.0,0.19429840420987243,0.2078119574910373,1.339975165324572,0.26280293543882,1.0,1.7135959928671598
1.0,3.0,0.19451603119652797,0.20605061159732463,1.339975165324572,0.2610328094908457,0.9181818181818181,-1.7135959928671598
1.0,3.0,0.06696087541601849,0.2013029835386088,1.339975165324572,0.04222790342002788,1.0,-2.8559933214452666
1.0,3.0,0.15036425574939996,0.4525857123109568,2.9999999999999996,0.17155493831167268,0.9181818181818181,3.9983906500233726
1.0,3.0,0.06695421049144604,0.20130298353860882,1.339975165324572,0.042195214033112764,1.0,2.8559933214452666
1.0,3.0,0.2026602030289215,0.1998217152519885,1.339975165324572,0.274233217160172,0.9181818181818181,-0.571198664289053
1.0,3.0,0.19429823328284757,0.2078119574910236,1.339975165324572,0.26280267049417433,1.0,-1.7135959928671598
1.0,3.0,0.12885865996321777,0.4052763677840474,2.9999999999999996,0.1544146648449118,0.9181818181818181,5.14078797860148
1.0,3.0,0.1504477633098529,0.4543809250258992,2.9999999999999996,0.1724753802769753,1.0,3.9983906500233726
1.0,3.0,0.118463889897921,0.126275519644387,0.8955389853880861,0.1369174457531015,0.9181818181818181,0.0
1.0,3.0,0.2010539024769063,0.20215361489904557,1.339975165324572,0.27323425687067876,1.0,-0.571198664289053
1.0,3.0,0.11846388989792761,0.12627551964437225,0.8955389853880861,0.13691744575306178,0.9181818181818181,6.283185307179586
1.0,3.0,0.13026238690383765,0.40867866862506996,2.9999999999999996,0.15860355210931396,1.0,5.14078797860148
